username,total_comments,sentiment_score,positive_count,neutral_count,negative_count,avg_bert_score,avg_vader_score,positive_pct,neutral_pct,negative_pct
jarlinga,1,0.5469,1,0,0,0.4614,0.7463,100.0,0.0,0.0
innooka,1,0.5469,1,0,0,0.4331,0.8125,100.0,0.0,0.0
vlady_lifestyle,1,0.5468,1,0,0,0.3906,0.9113,100.0,0.0,0.0
roseellendix,1,0.5467,0,0,1,0.4724,0.7202,0.0,0.0,100.0
official.shomaila,1,0.5467,1,0,0,0.5667,0.5,100.0,0.0,0.0
cissaoficial,2,0.5467,1,0,1,0.5303,0.585,50.0,0.0,50.0
economiadiaria,1,0.5467,1,0,0,0.403,0.882,100.0,0.0,0.0
cp_g,1,0.5467,1,0,0,0.4152,0.8535,100.0,0.0,0.0
stylish_eye_diva,1,0.5467,1,0,0,0.4079,0.8706,100.0,0.0,0.0
giorgiadibasilio,1,0.5466,0,1,0,0.3749,0.9471,0.0,100.0,0.0
chaileeson,1,0.5465,1,0,0,0.3666,0.9663,100.0,0.0,0.0
muellerstudios,3,0.5464,1,1,1,0.557,0.5217,33.3,33.3,33.3
elysendean,1,0.5464,0,1,0,0.3653,0.9688,0.0,100.0,0.0
flabgee,1,0.5463,1,0,0,0.4678,0.7294,100.0,0.0,0.0
lovelaceandlatte,1,0.5462,1,0,0,0.4566,0.7553,100.0,0.0,0.0
lookwelearn,1,0.5462,1,0,0,0.566,0.5,100.0,0.0,0.0
iamsandycoffee,1,0.5462,0,0,1,0.6321,0.3456,0.0,0.0,100.0
amberwhite69,2,0.5461,2,0,0,0.5099,0.6307,100.0,0.0,0.0
sessionhouse,2,0.5461,2,0,0,0.4253,0.8281,100.0,0.0,0.0
trienadeniese,2,0.5461,1,0,1,0.5046,0.643,50.0,0.0,50.0
chiediloalladani,1,0.5461,1,0,0,0.4296,0.818,100.0,0.0,0.0
franzi_the_powderpuff,2,0.546,2,0,0,0.4268,0.8243,100.0,0.0,0.0
blushandbourbonblog,1,0.546,1,0,0,0.4468,0.7775,100.0,0.0,0.0
prettyfede,1,0.546,1,0,0,0.4566,0.7547,100.0,0.0,0.0
newyorkscoops,2,0.546,1,0,1,0.5656,0.5,50.0,0.0,50.0
blaulichter_rheinland,2,0.5459,2,0,0,0.5656,0.5,100.0,0.0,0.0
urshkaahac,1,0.5459,1,0,0,0.4974,0.6591,100.0,0.0,0.0
1nonlychloe,5,0.5458,2,0,3,0.4659,0.7323,40.0,0.0,60.0
dannycare9,1,0.5457,1,0,0,0.4263,0.8243,100.0,0.0,0.0
5tjt.com_,1,0.5457,1,0,0,0.365,0.9674,100.0,0.0,0.0
willbakeforbooks,2,0.5457,1,0,1,0.4722,0.7172,50.0,0.0,50.0
jamiedeleeuw,1,0.5457,1,0,0,0.475,0.7107,100.0,0.0,0.0
kala.jamoon,2,0.5456,2,0,0,0.474,0.7128,100.0,0.0,0.0
esteelalonde,3,0.5456,2,0,1,0.4273,0.8217,66.7,0.0,33.3
d.wojtas,4,0.5456,2,1,1,0.4773,0.705,50.0,25.0,25.0
cobaltchronicles,2,0.5456,2,0,0,0.497,0.659,100.0,0.0,0.0
unamarinella,1,0.5456,0,0,1,0.3595,0.9798,0.0,0.0,100.0
sushisaid,1,0.5455,1,0,0,0.3991,0.8872,100.0,0.0,0.0
sciencebeaut,1,0.5455,0,0,1,0.4061,0.8707,0.0,0.0,100.0
sir_noble_,1,0.5455,1,0,0,0.3833,0.9239,100.0,0.0,0.0
big.toys,2,0.5455,1,1,0,0.5022,0.6465,50.0,50.0,0.0
milemae,1,0.5455,1,0,0,0.3934,0.9003,100.0,0.0,0.0
thibtkllehr,2,0.5454,1,0,1,0.3981,0.8889,50.0,0.0,50.0
malawiheat,1,0.5454,1,0,0,0.4875,0.6806,100.0,0.0,0.0
bethshehata,2,0.5453,2,0,0,0.4576,0.7501,100.0,0.0,0.0
loveandgatherings,1,0.5452,1,0,0,0.428,0.8185,100.0,0.0,0.0
yingc_lin,1,0.5452,1,0,0,0.4202,0.837,100.0,0.0,0.0
immarellapi,1,0.5452,1,0,0,0.5645,0.5,100.0,0.0,0.0
cassandralrosen,1,0.5452,0,0,1,0.5645,0.5,0.0,0.0,100.0
bbcgoodfoodmiddleeast,1,0.5451,1,0,0,0.5644,0.5,100.0,0.0,0.0
nellielim,2,0.5451,2,0,0,0.4766,0.705,100.0,0.0,0.0
krystallora,2,0.5451,0,1,1,0.5172,0.6101,0.0,50.0,50.0
michelemcgrath,2,0.5449,2,0,0,0.4836,0.6881,100.0,0.0,0.0
monicareneewarren,2,0.5449,1,0,1,0.4986,0.6528,50.0,0.0,50.0
wonderfularkansas,1,0.5448,1,0,0,0.4958,0.6591,100.0,0.0,0.0
a_romangirl_in_miami,1,0.5448,0,0,1,0.401,0.8804,0.0,0.0,100.0
habboosophie,2,0.5447,2,0,0,0.5583,0.5128,100.0,0.0,0.0
centered_by_design,2,0.5447,2,0,0,0.4392,0.7909,100.0,0.0,0.0
cheaplazyvegan,3,0.5447,1,0,2,0.4671,0.7258,33.3,0.0,66.7
stellette_reads,2,0.5447,2,0,0,0.4878,0.6772,100.0,0.0,0.0
melisfit_,1,0.5447,1,0,0,0.4934,0.6645,100.0,0.0,0.0
five_make_a_home,2,0.5447,1,1,0,0.4228,0.8292,50.0,50.0,0.0
jbone89,1,0.5446,0,0,1,0.4543,0.7553,0.0,0.0,100.0
thesaltymamas,3,0.5445,2,1,0,0.4591,0.7435,66.7,33.3,0.0
carmen_recupito,2,0.5445,1,0,1,0.4588,0.7445,50.0,0.0,50.0
meretedna,2,0.5444,1,0,1,0.4527,0.7584,50.0,0.0,50.0
stephleamead,1,0.5444,1,0,0,0.4731,0.7107,100.0,0.0,0.0
tabifalconi,1,0.5444,0,1,0,0.4076,0.8635,0.0,100.0,0.0
michela_corvetto,1,0.5444,1,0,0,0.4731,0.7107,100.0,0.0,0.0
hanadibeauty,4,0.5443,2,1,1,0.471,0.7153,50.0,25.0,25.0
annafit.usa,1,0.5443,1,0,0,0.3696,0.9521,100.0,0.0,0.0
poetinthepantry,2,0.5442,1,1,0,0.4724,0.7119,50.0,50.0,0.0
francesca.lodo,2,0.5442,1,0,1,0.516,0.6101,50.0,0.0,50.0
edenedition,1,0.5442,1,0,0,0.4648,0.7294,100.0,0.0,0.0
bruno_cabrerizo,4,0.5441,4,0,0,0.4299,0.8107,100.0,0.0,0.0
thejackway,2,0.544,1,0,1,0.4834,0.6854,50.0,0.0,50.0
anneofalltrades,1,0.544,0,1,0,0.3607,0.9716,0.0,100.0,0.0
allisoneschuster,9,0.544,6,0,3,0.5208,0.598,66.7,0.0,33.3
hungryhungry,1,0.544,0,0,1,0.352,0.9921,0.0,0.0,100.0
michelameni,1,0.544,1,0,0,0.5628,0.5,100.0,0.0,0.0
thehalcyondaysofsummer,2,0.5437,2,0,0,0.4272,0.8158,100.0,0.0,0.0
gifunari,1,0.5437,1,0,0,0.6251,0.3538,100.0,0.0,0.0
adienynunez,1,0.5436,0,0,1,0.5623,0.5,0.0,0.0,100.0
alwaysannie_,1,0.5436,0,1,0,0.3731,0.9415,0.0,100.0,0.0
emma_averill,4,0.5435,3,1,0,0.442,0.7801,75.0,25.0,0.0
gentlemansdiarymagazine,1,0.5435,1,0,0,0.4719,0.7107,100.0,0.0,0.0
onceuponacraving_,1,0.5435,1,0,0,0.4939,0.6591,100.0,0.0,0.0
louiselatooy,1,0.5434,1,0,0,0.3989,0.8806,100.0,0.0,0.0
threadtherapy,2,0.5434,1,1,0,0.4978,0.6498,50.0,50.0,0.0
f.a.t.susie,1,0.5434,1,0,0,0.3531,0.9876,100.0,0.0,0.0
curvywordy,3,0.5433,3,0,0,0.4528,0.7546,100.0,0.0,0.0
anatapajos,2,0.5433,1,0,1,0.6026,0.4051,50.0,0.0,50.0
dnnmodd,1,0.5432,1,0,0,0.4674,0.7202,100.0,0.0,0.0
wordsofbooks,2,0.5432,2,0,0,0.523,0.5903,100.0,0.0,0.0
tomasch_,2,0.5432,1,1,0,0.5403,0.5499,50.0,50.0,0.0
lets93,1,0.5432,1,0,0,0.5617,0.5,100.0,0.0,0.0
nymatang,2,0.5431,2,0,0,0.4946,0.6562,100.0,0.0,0.0
xminks,2,0.5431,1,0,1,0.4974,0.6498,50.0,0.0,50.0
courtzmelv,1,0.5431,1,0,0,0.4632,0.7294,100.0,0.0,0.0
pumpsandpouts,2,0.5431,0,1,1,0.4622,0.7318,0.0,50.0,50.0
lifeisbetterathome,1,0.5431,1,0,0,0.5616,0.5,100.0,0.0,0.0
cityteens,1,0.543,1,0,0,0.5614,0.5,100.0,0.0,0.0
jeinhard,3,0.543,2,0,1,0.4815,0.6865,66.7,0.0,33.3
gowunk,2,0.543,1,1,0,0.4372,0.7899,50.0,50.0,0.0
drawandrew,1,0.543,1,0,0,0.5614,0.5,100.0,0.0,0.0
emanueleamicucci,1,0.543,1,0,0,0.4711,0.7107,100.0,0.0,0.0
itsmejack,1,0.543,1,0,0,0.4712,0.7107,100.0,0.0,0.0
patty.pepper,1,0.5429,1,0,0,0.5613,0.5,100.0,0.0,0.0
shebelmarie,1,0.5429,1,0,0,0.4359,0.7924,100.0,0.0,0.0
barcusa,1,0.5428,0,1,0,0.49,0.6661,0.0,100.0,0.0
beccandberry,1,0.5428,0,0,1,0.4247,0.8185,0.0,0.0,100.0
cityhaley,1,0.5428,1,0,0,0.4452,0.7707,100.0,0.0,0.0
ultimatecurve,1,0.5428,1,0,0,0.5612,0.5,100.0,0.0,0.0
tiffycrazycool,1,0.5428,0,1,0,0.4599,0.7362,0.0,100.0,0.0
denisevasi,1,0.5428,1,0,0,0.4709,0.7107,100.0,0.0,0.0
chomik,2,0.5428,2,0,0,0.5611,0.5,100.0,0.0,0.0
glamoureal,2,0.5427,1,0,1,0.5718,0.4748,50.0,0.0,50.0
shereen_michelle,1,0.5427,1,0,0,0.561,0.5,100.0,0.0,0.0
aliyapatrice,1,0.5427,1,0,0,0.3985,0.8791,100.0,0.0,0.0
livingthegourmet,1,0.5426,0,0,1,0.4483,0.7628,0.0,0.0,100.0
shahadballan,1,0.5426,1,0,0,0.4069,0.8592,100.0,0.0,0.0
ohmymisty,1,0.5426,1,0,0,0.3775,0.9278,100.0,0.0,0.0
lelien_tomo,1,0.5425,1,0,0,0.4925,0.6591,100.0,0.0,0.0
whatsupchacha,1,0.5425,1,0,0,0.3646,0.9577,100.0,0.0,0.0
mike.aidala,2,0.5425,2,0,0,0.458,0.7398,100.0,0.0,0.0
mikirai,1,0.5425,0,1,0,0.4805,0.6872,0.0,100.0,0.0
allthingsfatima,2,0.5424,1,0,1,0.4996,0.6422,50.0,0.0,50.0
complex,1,0.5424,1,0,0,0.5606,0.5,100.0,0.0,0.0
kyssmajor,2,0.5424,2,0,0,0.5114,0.6147,100.0,0.0,0.0
bella_adele,4,0.5423,4,0,0,0.4577,0.7398,100.0,0.0,0.0
dailybreakfast,1,0.5422,0,0,1,0.5603,0.5,0.0,0.0,100.0
tomaszagoda,1,0.5422,1,0,0,0.4548,0.7463,100.0,0.0,0.0
akkcess,1,0.5421,1,0,0,0.4543,0.747,100.0,0.0,0.0
diva_pqsim,2,0.5421,2,0,0,0.4988,0.643,100.0,0.0,0.0
long_island_eats,1,0.5421,1,0,0,0.5601,0.5,100.0,0.0,0.0
girlwithglam,3,0.5419,2,1,0,0.4904,0.6622,66.7,33.3,0.0
fearlesslyoma,1,0.5419,0,0,1,0.3714,0.9399,0.0,0.0,100.0
gaurikhan,2,0.5418,1,1,0,0.4928,0.6562,50.0,50.0,0.0
sakiota216,1,0.5418,1,0,0,0.371,0.9404,100.0,0.0,0.0
kynlee_kat,1,0.5418,0,0,1,0.381,0.9169,0.0,0.0,100.0
decoranur,1,0.5418,1,0,0,0.4653,0.7202,100.0,0.0,0.0
kristicastlin,2,0.5417,2,0,0,0.46,0.7325,100.0,0.0,0.0
accountantscanbefit,2,0.5417,2,0,0,0.3914,0.8922,100.0,0.0,0.0
holleygrainger,2,0.5417,2,0,0,0.4317,0.7983,100.0,0.0,0.0
larissa_gamba,1,0.5417,1,0,0,0.4613,0.7294,100.0,0.0,0.0
mixnblendbeauty,1,0.5417,0,0,1,0.4406,0.7775,0.0,0.0,100.0
janinahrt,1,0.5416,0,1,0,0.3873,0.9018,0.0,100.0,0.0
jackie_fitlife,1,0.5416,1,0,0,0.5059,0.625,100.0,0.0,0.0
fullfrontalbacon,1,0.5416,1,0,0,0.4025,0.8662,100.0,0.0,0.0
motherhoodthroughmyeyes,2,0.5415,1,0,1,0.5584,0.5022,50.0,0.0,50.0
alyscasella,1,0.5415,0,0,1,0.4001,0.8715,0.0,0.0,100.0
seechele_styles,1,0.5415,1,0,0,0.3792,0.9201,100.0,0.0,0.0
basastevulova,2,0.5414,0,0,2,0.5592,0.5,0.0,0.0,100.0
jennepher_,2,0.5413,2,0,0,0.4607,0.7294,100.0,0.0,0.0
andyheart,2,0.5413,1,1,0,0.4907,0.6592,50.0,50.0,0.0
ginfluencers,1,0.5413,1,0,0,0.366,0.9504,100.0,0.0,0.0
madincrafts,2,0.5412,2,0,0,0.3818,0.9132,100.0,0.0,0.0
allesinklein,1,0.5412,1,0,0,0.4814,0.6806,100.0,0.0,0.0
leo19bds,1,0.5412,1,0,0,0.4686,0.7107,100.0,0.0,0.0
amrit.maghera,1,0.5411,1,0,0,0.5587,0.5,100.0,0.0,0.0
style_bykaro,1,0.5411,1,0,0,0.389,0.896,100.0,0.0,0.0
stephweller97,1,0.541,1,0,0,0.4904,0.6591,100.0,0.0,0.0
sasha_vithin,1,0.541,1,0,0,0.4904,0.6591,100.0,0.0,0.0
kburg21,1,0.541,1,0,0,0.5586,0.5,100.0,0.0,0.0
fatimadurni,1,0.541,1,0,0,0.4904,0.6591,100.0,0.0,0.0
askchefdennis,2,0.541,1,0,1,0.4856,0.6702,50.0,0.0,50.0
menwillin,2,0.5409,2,0,0,0.5073,0.6192,100.0,0.0,0.0
higgins.ben,2,0.5409,1,0,1,0.502,0.6316,50.0,0.0,50.0
_charlesoliver_,2,0.5409,1,1,0,0.5004,0.6353,50.0,50.0,0.0
carolinmattsson,1,0.5409,1,0,0,0.4954,0.6472,100.0,0.0,0.0
brianneworth,2,0.5408,1,1,0,0.494,0.6498,50.0,50.0,0.0
edgyveg,4,0.5408,3,1,0,0.4477,0.7579,75.0,25.0,0.0
walkingontravels,3,0.5408,3,0,0,0.4377,0.7813,100.0,0.0,0.0
eakinwale,1,0.5407,1,0,0,0.3781,0.9201,100.0,0.0,0.0
zatomas,1,0.5407,1,0,0,0.4679,0.7107,100.0,0.0,0.0
misszedd,1,0.5407,1,0,0,0.4638,0.7202,100.0,0.0,0.0
bailiwick.studios,1,0.5406,0,0,1,0.558,0.5,0.0,0.0,100.0
aliciagiron,2,0.5406,1,0,1,0.4255,0.8093,50.0,0.0,50.0
daniellepioliart,4,0.5406,2,1,1,0.4678,0.7106,50.0,25.0,25.0
buttermybooks,1,0.5406,0,0,1,0.4604,0.7279,0.0,0.0,100.0
eatingnyc,1,0.5406,0,0,1,0.558,0.5,0.0,0.0,100.0
gold_coast_girl,1,0.5406,1,0,0,0.4488,0.7547,100.0,0.0,0.0
nerminapietersmekic,1,0.5405,1,0,0,0.3664,0.9467,100.0,0.0,0.0
krzeczaa,2,0.5405,2,0,0,0.4216,0.8178,100.0,0.0,0.0
soniwithaneye,1,0.5405,1,0,0,0.4039,0.8592,100.0,0.0,0.0
enlasnubesconsimonne,2,0.5405,2,0,0,0.4923,0.6528,100.0,0.0,0.0
foodforthabooty,1,0.5405,0,0,1,0.4142,0.8353,0.0,0.0,100.0
cosmopolitan.br,1,0.5405,0,0,1,0.6352,0.3194,0.0,0.0,100.0
champisthetoller,2,0.5405,2,0,0,0.4431,0.7678,100.0,0.0,0.0
heathered_nest,1,0.5403,0,0,1,0.6288,0.3337,0.0,0.0,100.0
irisspace,2,0.5403,2,0,0,0.468,0.709,100.0,0.0,0.0
natalie_aley,1,0.5402,0,0,1,0.5575,0.5,0.0,0.0,100.0
officialour3bs,2,0.5402,2,0,0,0.4898,0.658,100.0,0.0,0.0
jaimecharmed,3,0.5401,2,1,0,0.5536,0.5086,66.7,33.3,0.0
vicious_shorty,1,0.5401,0,0,1,0.7147,0.1327,0.0,0.0,100.0
sydneyveganguide,1,0.54,0,0,1,0.5572,0.5,0.0,0.0,100.0
foolproofliving,3,0.54,1,1,1,0.4366,0.7813,33.3,33.3,33.3
mixandmatchmama,1,0.54,0,0,1,0.5571,0.5,0.0,0.0,100.0
tommiee_,2,0.5399,2,0,0,0.3756,0.923,100.0,0.0,0.0
alessandra_bergomi,3,0.5397,3,0,0,0.4267,0.8032,100.0,0.0,0.0
gladys.li,1,0.5397,1,0,0,0.4664,0.7107,100.0,0.0,0.0
bobismakeup,1,0.5396,0,1,0,0.3601,0.9585,0.0,100.0,0.0
thriftyfatty,1,0.5396,1,0,0,0.5566,0.5,100.0,0.0,0.0
giolucini,3,0.5396,3,0,0,0.4645,0.7148,100.0,0.0,0.0
alicefwalker,1,0.5396,1,0,0,0.4696,0.7031,100.0,0.0,0.0
hungrybeargrazing,4,0.5393,4,0,0,0.436,0.7803,100.0,0.0,0.0
ana_svjetlicic,1,0.5393,1,0,0,0.3761,0.9201,100.0,0.0,0.0
politeasfudge,1,0.5393,0,0,1,0.5561,0.5,0.0,0.0,100.0
ingermendoza,2,0.5393,2,0,0,0.4496,0.7486,100.0,0.0,0.0
adamrustman,3,0.5392,2,1,0,0.4592,0.726,66.7,33.3,0.0
ailurophilewithstyle,1,0.5392,0,0,1,0.556,0.5,0.0,0.0,100.0
mamalinauk,2,0.5392,2,0,0,0.3656,0.9444,100.0,0.0,0.0
poppimia,1,0.5392,1,0,0,0.402,0.8592,100.0,0.0,0.0
daynetx3,3,0.5392,3,0,0,0.4508,0.7454,100.0,0.0,0.0
mammatiltreskatter,1,0.5391,1,0,0,0.4019,0.8592,100.0,0.0,0.0
fidelgastros,1,0.5391,1,0,0,0.5558,0.5,100.0,0.0,0.0
rititipi,1,0.5391,1,0,0,0.5559,0.5,100.0,0.0,0.0
hannahelizinsta,1,0.5391,1,0,0,0.5558,0.5,100.0,0.0,0.0
aubrey_realhousemoms,1,0.539,1,0,0,0.44,0.77,100.0,0.0,0.0
joelle.raquel,2,0.539,0,0,2,0.501,0.6276,0.0,0.0,100.0
the_abbys,1,0.539,1,0,0,0.5557,0.5,100.0,0.0,0.0
coffeeandcwtches,1,0.539,1,0,0,0.4099,0.8404,100.0,0.0,0.0
carl_and_jinger,1,0.5388,1,0,0,0.4651,0.7107,100.0,0.0,0.0
joannamhui,1,0.5388,1,0,0,0.668,0.2373,100.0,0.0,0.0
newzealandvacations,1,0.5387,0,1,0,0.4494,0.747,0.0,100.0,0.0
kendallorraine,2,0.5387,1,0,1,0.6312,0.3228,50.0,0.0,50.0
some_bull_ish,1,0.5386,0,0,1,0.5933,0.4111,0.0,0.0,100.0
dualinnovation.uk,1,0.5385,1,0,0,0.3636,0.9467,100.0,0.0,0.0
gemma_marin,2,0.5385,0,0,2,0.411,0.8358,0.0,0.0,100.0
4bangerbuilder,3,0.5385,3,0,0,0.5539,0.5027,100.0,0.0,0.0
jilllvd,1,0.5384,1,0,0,0.4158,0.8243,100.0,0.0,0.0
djfive,2,0.5384,2,0,0,0.4104,0.8371,100.0,0.0,0.0
tiffanycheriesimmonds,1,0.5384,1,0,0,0.5224,0.5756,100.0,0.0,0.0
nigelstanislaus,4,0.5383,3,0,1,0.4101,0.8374,75.0,0.0,25.0
marie_reierth,1,0.5383,1,0,0,0.4008,0.8592,100.0,0.0,0.0
tatjanadrmach,1,0.5383,1,0,0,0.4008,0.8592,100.0,0.0,0.0
sarahmx954,1,0.5383,1,0,0,0.3533,0.9699,100.0,0.0,0.0
thebaseballsofficial,1,0.5383,1,0,0,0.3817,0.9037,100.0,0.0,0.0
pakozoic,2,0.5382,2,0,0,0.4692,0.6991,100.0,0.0,0.0
naturallyleyonee,1,0.5382,0,0,1,0.4418,0.7633,0.0,0.0,100.0
seekingalexi,1,0.5381,1,0,0,0.418,0.8185,100.0,0.0,0.0
bei_uri,1,0.538,1,0,0,0.421,0.811,100.0,0.0,0.0
amummytoo,2,0.538,1,0,1,0.4674,0.7028,50.0,0.0,50.0
laviniaaioana,3,0.538,3,0,0,0.4859,0.6597,100.0,0.0,0.0
benjaminstownhouse,2,0.538,2,0,0,0.4905,0.6487,100.0,0.0,0.0
meucartaopostal,2,0.5379,2,0,0,0.4776,0.6786,100.0,0.0,0.0
pickingphotography,1,0.5378,1,0,0,0.4378,0.7712,100.0,0.0,0.0
ellagross,4,0.5378,2,1,1,0.475,0.6842,50.0,25.0,25.0
catevaa,4,0.5378,2,0,2,0.4521,0.7377,50.0,0.0,50.0
lauramaryluu,5,0.5378,2,1,2,0.4293,0.791,40.0,20.0,40.0
lopesjoca,1,0.5377,1,0,0,0.5539,0.5,100.0,0.0,0.0
ashabutterflys,3,0.5377,1,2,0,0.4746,0.685,33.3,66.7,0.0
federicola,1,0.5377,1,0,0,0.4556,0.7294,100.0,0.0,0.0
blameitonmei,1,0.5376,1,0,0,0.4205,0.811,100.0,0.0,0.0
pekroth,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
spurnaveronika,2,0.5375,0,0,2,0.6756,0.2152,0.0,0.0,100.0
zedan.deutschland,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
yolcsita_eats,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
conmdemadre,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
sophiemos,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
fiamapereira,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
fashionfootprint,2,0.5375,1,1,0,0.5064,0.6101,50.0,50.0,0.0
ricardovilardelgado,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
erikabost,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
etanima,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
aleksi_mini,1,0.5375,1,0,0,0.3549,0.9637,100.0,0.0,0.0
erubes1,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
sofieburman,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
sopo.snaps,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
dst_eu,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
letwins__,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
rodeosportvnex,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
riccamilla_,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
levanteofficial,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
roushfenway,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
simon_vky,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
swaragamafm,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
tobtokmusic,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
saratarnanen,1,0.5375,0,0,1,0.6756,0.2152,0.0,0.0,100.0
daniellalaurentia,2,0.5374,1,0,1,0.4939,0.6387,50.0,0.0,50.0
deestricker,1,0.5374,1,0,0,0.5534,0.5,100.0,0.0,0.0
sophiaokri_,1,0.5374,1,0,0,0.459,0.7202,100.0,0.0,0.0
plants_and_pebbles,1,0.5374,1,0,0,0.4443,0.7547,100.0,0.0,0.0
reshmichandra,2,0.5373,1,0,1,0.5056,0.6113,50.0,0.0,50.0
imtomo.m,2,0.5373,1,0,1,0.4655,0.7048,50.0,0.0,50.0
vallieleonora_,1,0.5373,1,0,0,0.463,0.7107,100.0,0.0,0.0
xiaoeats,2,0.5373,1,0,1,0.4793,0.6727,50.0,0.0,50.0
ducdubois,1,0.5372,1,0,0,0.4167,0.8185,100.0,0.0,0.0
12hbrannon,10,0.5372,6,0,4,0.4705,0.6931,60.0,0.0,40.0
_dcarrie,1,0.5372,1,0,0,0.5531,0.5,100.0,0.0,0.0
sourfraser,6,0.5372,5,0,1,0.496,0.6336,83.3,0.0,16.7
priyabr,1,0.5371,0,0,1,0.4246,0.7997,0.0,0.0,100.0
avec_mac,1,0.537,1,0,0,0.36,0.9501,100.0,0.0,0.0
elga_enardu,1,0.5369,0,0,1,0.4283,0.7902,0.0,0.0,100.0
flywithhaifa,1,0.5368,1,0,0,0.4543,0.7294,100.0,0.0,0.0
kurumimi1113,1,0.5368,1,0,0,0.3473,0.9789,100.0,0.0,0.0
carolsvinyl,1,0.5368,1,0,0,0.3597,0.9501,100.0,0.0,0.0
rasianbran,1,0.5367,1,0,0,0.383,0.8954,100.0,0.0,0.0
suchthespot,1,0.5366,1,0,0,0.3969,0.8624,100.0,0.0,0.0
eiraalexandra,1,0.5365,1,0,0,0.4703,0.6909,100.0,0.0,0.0
wifemotherrunr,1,0.5365,1,0,0,0.5521,0.5,100.0,0.0,0.0
amyshorephotography,4,0.5364,3,0,1,0.5035,0.6133,75.0,0.0,25.0
her.nourished,2,0.5364,2,0,0,0.459,0.7172,100.0,0.0,0.0
lovingl_y,3,0.5364,2,1,0,0.4452,0.7493,66.7,33.3,0.0
chloe.pettit,1,0.5363,0,0,1,0.5518,0.5,0.0,0.0,100.0
deliriumstyle,1,0.5363,1,0,0,0.3508,0.9691,100.0,0.0,0.0
cleanfooddirtycity,1,0.5362,1,0,0,0.4573,0.7202,100.0,0.0,0.0
thejovenshire,2,0.5362,0,0,2,0.4942,0.6344,0.0,0.0,100.0
yasmeen_beauty,1,0.5362,1,0,0,0.4573,0.7202,100.0,0.0,0.0
oxydoodle,2,0.5361,0,0,2,0.3974,0.8598,0.0,0.0,100.0
turtlelovesbeauty,4,0.5361,4,0,0,0.4725,0.6844,100.0,0.0,0.0
yur.3,1,0.5361,1,0,0,0.3998,0.854,100.0,0.0,0.0
itsnicolewils,2,0.536,2,0,0,0.3714,0.9201,100.0,0.0,0.0
confessions_from_my_walk_in,3,0.536,1,1,1,0.4512,0.7338,33.3,33.3,33.3
look_itsluke,1,0.536,1,0,0,0.4612,0.7107,100.0,0.0,0.0
ariengabrielle,1,0.5359,1,0,0,0.391,0.8741,100.0,0.0,0.0
thebadassbinkc,2,0.5359,2,0,0,0.5062,0.6054,100.0,0.0,0.0
malenekarlsbakk,1,0.5358,1,0,0,0.624,0.33,100.0,0.0,0.0
jessicaenslow,3,0.5358,3,0,0,0.4524,0.7304,100.0,0.0,0.0
kaseyrayton,1,0.5357,0,0,1,0.4566,0.7202,0.0,0.0,100.0
richest.club,1,0.5356,1,0,0,0.3456,0.9788,100.0,0.0,0.0
lifewithusperkins,2,0.5356,1,0,1,0.473,0.6816,50.0,0.0,50.0
zeebalife,1,0.5356,1,0,0,0.3653,0.9329,100.0,0.0,0.0
savy.jean,3,0.5356,2,0,1,0.4319,0.7774,66.7,0.0,33.3
chasitysaunders,4,0.5355,3,0,1,0.5145,0.5847,75.0,0.0,25.0
blairimani,2,0.5354,0,0,2,0.5822,0.426,0.0,0.0,100.0
blingaholic88,2,0.5354,0,0,2,0.468,0.6926,0.0,0.0,100.0
withshayda,2,0.5354,2,0,0,0.4514,0.7315,100.0,0.0,0.0
a.bouquet.of.flowers,1,0.5353,1,0,0,0.4139,0.8185,100.0,0.0,0.0
bakeaman,2,0.5353,1,0,1,0.457,0.7179,50.0,0.0,50.0
catalinamagee,2,0.5353,1,1,0,0.5308,0.5456,50.0,50.0,0.0
michaelsdelia,1,0.5352,1,0,0,0.5503,0.5,100.0,0.0,0.0
